gutenberg_id,text,title,author
27081,"Iskry czuję w źrenicach, a na twarzy bladnę;",Sonety II. ,Mickiewicz
27081,"Nie jeden z obcych głośno pyta o me zdrowie,",Sonety II. ,Mickiewicz
27081,Albo o mym rozumie cóś na ucho powie.,Sonety II. ,Mickiewicz
27081,"Tak caly dzień przemęczę; gdy na łoże padnę,",Sonety II. ,Mickiewicz
27081,"W nadziei że snem chwilę cierpieniom ukradnę,",Sonety II. ,Mickiewicz
27081,Serce ogniste mary zapala w mej głowie.,Sonety II. ,Mickiewicz
27081,"Zrywam się, biegę, składam na pamięć wyrazy,",Sonety II. ,Mickiewicz
27081,"Któremi mam złorzeczyć okrucieństwu twemu,",Sonety II. ,Mickiewicz
27081,Składane zapomniane po milion razy.,Sonety II. ,Mickiewicz
27081,"Ale gdy ciebie ujrzę, nie pojmuję czemu",Sonety II. ,Mickiewicz
27081,"Znowu jestem spokojny, zimniejszy nad głazy,",Sonety II. ,Mickiewicz
27081,Aby goreć na nowo -- milczéć podawnemu.,Sonety II. ,Mickiewicz
27081,III.,remove,Mickiewicz
27081,"Nie uczona twa postać, nie wymyślne słowa,",Sonety III.,Mickiewicz
27081,"Ani lice, ni oko nad inne nie błyska,",Sonety III.,Mickiewicz
27081,"A każdy rad cię ujrzeć, rad posłyszéć zbliska;",Sonety III.,Mickiewicz
27081,"Choć w ubraniu pastérki, widno żeś królowa.",Sonety III.,Mickiewicz
27081,"Wczora brzmiały i pieśni i głośna rozmowa,",Sonety III.,Mickiewicz
27081,Pytano się o twoich rowiennic nazwiska;,Sonety III.,Mickiewicz
27081,"Ten im pochwały sypie, inny żarty ciska:",Sonety III.,Mickiewicz
27081,Ty weszłaś -- każdy święte milczenie zachowa.,Sonety III.,Mickiewicz
27081,"Tak śród uczty gdy śpiéwak do choru wyzywał,",Sonety III.,Mickiewicz
27081,"Gdy koła tańcujące wiły się po sali,",Sonety III.,Mickiewicz
27081,"Nagle staną i zmilkną; każdy zapytywał,",Sonety III.,Mickiewicz
27081,"Nikt nie wiedział, dlaczego w zadumieniu stali.",Sonety III.,Mickiewicz
27081,"„Ja wiém, rzecze poeta, anioł przelatywał”",Sonety III.,Mickiewicz
27081,Uczcili wszyscy gościa -- nie wszyscy poznali.,Sonety III.,Mickiewicz
27081,IV.,remove,Mickiewicz
27081,WIDZENIE SIĘ W GAJU.,remove,Mickiewicz
27081," -- Tyżeś to? i tak poźno? -- Błędną miałem drogę,",Sonety IV.,Mickiewicz
27081,"Śród lasów, przy niepewnym księżyca promyku;",Sonety IV.,Mickiewicz
27081,Tęskniłaś? myślisz o mnie? -- Luby niewdzięczniku.,Sonety IV.,Mickiewicz
27081,Pytaj się czy ja myśleć o czém inném mogę!,Sonety IV.,Mickiewicz
27081," -- Pozwól uścisnąć dłonie, ucałować nogę.",Sonety IV.,Mickiewicz
27081,"Ty drżysz! czego? -- Ja nie wiém, błądząc po gaiku,",Sonety IV.,Mickiewicz
27081,"Lękam się szmeru liścia, nocnych ptaków krzyku;",Sonety IV.,Mickiewicz
27081,Ach! musimy być winni kiedy czujem trwogę.,Sonety IV.,Mickiewicz
27081," -- Spóyrzyj mi w oczy, w czoło; nigdy z takiém czołem",Sonety IV.,Mickiewicz
27081,"Nie idzie zbrodnia, trwoga nie patrzy tak śmiele.",Sonety IV.,Mickiewicz
27081,Przebóg! jesteśmyż winni że siedzimy społem?,Sonety IV.,Mickiewicz
27081,"Wszak siedzę tak daleko, mówię tak nie wiele,",Sonety IV.,Mickiewicz
27081,I zabawiam się s tobą mój ziemski aniele!,Sonety IV.,Mickiewicz
27081,Jak gdybyś już niebieskim stała się aniołem.,Sonety IV.,Mickiewicz
27081,V.,remove,Mickiewicz
27081,"Potępi nas świętoszek, rozpustnik wyśmieje,",Sonety V.,Mickiewicz
27081,"Że chociaż samotnemi otoczeni ściany,",Sonety V.,Mickiewicz
27081,"Chociaż ona tak młoda, ja tak zakochany,",Sonety V.,Mickiewicz
27081,Przecież ja oczy spuszczam a ona łzy leje.,Sonety V.,Mickiewicz
27081,"Ja bronię się ponętom, ona i nadzieje",Sonety V.,Mickiewicz
27081,"Chce odstraszyć, co chwila brząkając kajdany,",Sonety V.,Mickiewicz
27081,Któremi ręce związał nam los opłakany.,Sonety V.,Mickiewicz
27081,"Nie wiémy sami, co się w sercach naszych dzieje.",Sonety V.,Mickiewicz
27081,Jestże to ból? lub roskosz? gdy czuję ściśnienia,Sonety V.,Mickiewicz
27081,"Twych dłoni, kiedy z ustek zachwycę płomienia,",Sonety V.,Mickiewicz
27081,Luba! czyż mogę temu dać imię cierpienia?,Sonety V.,Mickiewicz
27081,"Ale kiedy się łzami nasze lica zroszą,",Sonety V.,Mickiewicz
27081,"Gdy się ostatki życia w westchnieniach unoszą,",Sonety V.,Mickiewicz
27081,Luba! czyliż to mogę nazywać rozkoszą?,Sonety V.,Mickiewicz
27081,VI.,remove,Mickiewicz
27081,RANEK I WIECZÓR.,remove,Mickiewicz
27081,"Słońce błyszczy na wschodzie w chmur ognistych wianku,",Sonety VI.,Mickiewicz
27081,"A na zachodzie xiężyc blade lice mroczy,",Sonety VI.,Mickiewicz
27081,"Róża za słońcem pączki rozwinione toczy,",Sonety VI.,Mickiewicz
27081,Fijołek klęczy zgięty pod kroplami ranku.,Sonety VI.,Mickiewicz
27081,"Laura błysnęła w oknie, ukląkłem na ganku;",Sonety VI.,Mickiewicz
27081,"Ona muskając sploty swych złotych warkoczy,",Sonety VI.,Mickiewicz
27081,"Czemu, rzekła, tak rano smutne macie oczy,",Sonety VI.,Mickiewicz
27081,"I miesiąc i fijołek i ty mój kochanku?""",Sonety VI.,Mickiewicz
27081,W wieczór przyszedłem nowym bawić się widokiem;,Sonety VI.,Mickiewicz
27081,"Wraca xiężyc, twarz jego pełna i rumiana,",Sonety VI.,Mickiewicz
27081,Fijołek podniósł listki otrzeźwione mrokiem.,Sonety VI.,Mickiewicz
27081,"Znowu stanęła w oknie moja ukochana,",Sonety VI.,Mickiewicz
27081,"W piękniejszym jeszcze stroju i z weselszém okiem,",Sonety VI.,Mickiewicz
27081,Znowu u nóg jéj klęczę -- tak smutny jak zrana.,Sonety VI.,Mickiewicz
27081,VII.,remove,Mickiewicz
27081,s PETRARKI.,remove,Mickiewicz
27081,_Senuccio i vo' che sappi._,remove,Mickiewicz
27081,Chcecie wiedzieć co cierpię rówiennicy moi?,Sonety VII.,Mickiewicz
27081,Odmaluję najwierniéj ile pióro zdoła.,Sonety VII.,Mickiewicz
27081,Mary ja dotąd pośród pamiątek kościoła,Sonety VII.,Mickiewicz
27081,"Myślą gonię, i duch mój o przeszłości roi.",Sonety VII.,Mickiewicz
27081,"Tu zwykła igrać, ówdzie zamyślona stoi,",Sonety VII.,Mickiewicz
27081,"Tam z niechęcią twarz kryła, tu mię okiem woła,",Sonety VII.,Mickiewicz
27081,"Tu gniewna, tam posępna, tu znowu wesoła,",Sonety VII.,Mickiewicz
27081,"Tu swe lica w łagodność, tu w powagę stroi.",Sonety VII.,Mickiewicz
27081,"Tam piosenkę nuciła, tu mi dłoń ścisnęła,",Sonety VII.,Mickiewicz
27081,"Tu usiadła, tam naszéj rozmowy początek,",Sonety VII.,Mickiewicz
27081,"Stąd biegła, tu na piasku imię moje kryśli,",Sonety VII.,Mickiewicz
27081,"Tam słówko powiedziała, tu scicha westchnęła,",Sonety VII.,Mickiewicz
27081,Tam się zarumieniła -- ach! śród tych pamiątek,Sonety VII.,Mickiewicz
27081,Wiecznie miota się serce i plączą się myśli.,Sonety VII.,Mickiewicz
27081,VIII.,remove,Mickiewicz
27081,DO NIEMNA.,remove,Mickiewicz
27081,"Niemnie domowa rzeko moja! gdzie są wody,",Sonety VIII.,Mickiewicz
27081,"Które niegdyś czerpałem w niemowlęce dłonie,",Sonety VIII.,Mickiewicz
27081,"Na których potém w dzikie pływałem ustronie,",Sonety VIII.,Mickiewicz
27081,Sercu niespokojnemu szukając ochłody.,Sonety VIII.,Mickiewicz
27081,"Tu Laura patrząc z chlubą na cień swéj urody,",Sonety VIII.,Mickiewicz
27081,"Lubiła włos zaplatać i zakwiecać skronie,",Sonety VIII.,Mickiewicz
27081,Tu obraz jej malowny w śrébrnéj fali łonie,Sonety VIII.,Mickiewicz
27081,Łzami nieraz mąciłem zapaleniec młody.,Sonety VIII.,Mickiewicz
27081,"Niemnie domowa rzeko, gdzież są tamte zdroje,",Sonety VIII.,Mickiewicz
27081,"A z niémi tyle szczęścia, nadziei tak wiele?",Sonety VIII.,Mickiewicz
27081,Kędy jest miłe latek dziecinnych wesele?,Sonety VIII.,Mickiewicz
27081,Gdzie milsze burzliwego wieku niepokoje?,Sonety VIII.,Mickiewicz
27081,"Kędy jest Laura moja, gdzie są przyjaciele?",Sonety VIII.,Mickiewicz
27081,"Wszystko przeszło, a czemuż nie przejdą łzy moje!",Sonety VIII.,Mickiewicz
27081,IX.,remove,Mickiewicz
27081,STRZELEC.,remove,Mickiewicz
27081,Widziałem jak dzień cały pośród letniéj spieki,Sonety IX.,Mickiewicz
27081,"Błąkał się strzelec młody; stanął nad strumieniem,",Sonety IX.,Mickiewicz
27081,Długo poglądał wkoło i rzecze z westchnieniem,Sonety IX.,Mickiewicz
27081,"„Chcę ją widzieć nim kraj ten opuszczę na wieki,",Sonety IX.,Mickiewicz
27081,„Chcę widzieć nie widziany”. Wtém leci z za rzeki,Sonety IX.,Mickiewicz
27081,"Konna łowczyni strojna Diany odzieniem,",Sonety IX.,Mickiewicz
27081,"Wstrzymuje konia, staje, zwraca się wejrzeniem",Sonety IX.,Mickiewicz
27081,Zapewne jechał za nią towarzysz daleki.,Sonety IX.,Mickiewicz
27081,"Strzelec cofnął się, zadrżał i oczy Kaima",Sonety IX.,Mickiewicz
27081,"Zataczając po drodze gorzko się uśmiechał,",Sonety IX.,Mickiewicz
27081,"Drżącą ręką broń nabił, dąsa się i zżyma,",Sonety IX.,Mickiewicz
27081,"Odszedł nieco, jakoby swej myśli zaniechał.",Sonety IX.,Mickiewicz
27081,"Wtem dojrzał mgłę kurzawy, wzniesioną broń trzyma,",Sonety IX.,Mickiewicz
27081,"Bierze na cel, mgła bliżej -- lecz nikt nie nadjechał.",Sonety IX.,Mickiewicz
27081,X.,remove,Mickiewicz
27081,BOGOSŁAWIEŃSTWO,remove,Mickiewicz
27081,s PETRARKI.,remove,Mickiewicz
27081,"Błogosławiony rok ów, miesiąc i niedziela,",Sonety X.,Mickiewicz
27081,"I dzień ów, i dnia cząstka, i owa godziną,",Sonety X.,Mickiewicz
27081,"I chwila, i to miejsce, gdzie moja dziewczyna",Sonety X.,Mickiewicz
27081,"Uczucia mi natchnęła, choć ich nie podziela.",Sonety X.,Mickiewicz
27081,"Błogosławione oczki blasku i wesela,",Sonety X.,Mickiewicz
27081,"Skąd amorek wygląda i łuczek napina,",Sonety X.,Mickiewicz
27081,"Błogosławiony łuczek, strzałki i chłopczyna,",Sonety X.,Mickiewicz
27081,"Co do mnie wówczas strzelił, ach! i dotąd strzela.",Sonety X.,Mickiewicz
27081,"Błogosławię ci piérwsza piosnko nieuczona,",Sonety X.,Mickiewicz
27081,"Którą odbiły lasy domowe i rzeki,",Sonety X.,Mickiewicz
27081,Którą potém ojczysta powtarzała strona.,Sonety X.,Mickiewicz
27081,"Błogosławię ci, pióro, którém w czas daleki",Sonety X.,Mickiewicz
27081,"Wsławiłem Ją, i moją pierś błogosławiona,",Sonety X.,Mickiewicz
27081,W któréj Laura mieszkała i mieszka na wieki.,Sonety X.,Mickiewicz
27081,XI.,remove,Mickiewicz
27081,REZYGNACYA.,remove,Mickiewicz
27081,"Nieszczęśliwy kto próżno o wzajemność woła,",Sonety XI.,Mickiewicz
27081,"Nieszczęśliwszy jest kogo próżne serce nudzi,",Sonety XI.,Mickiewicz
27081,"Lecz ten u mnie ze wszystkich nieszczęśliwszy ludzi,",Sonety XI.,Mickiewicz
27081,"Kto nie kocha, że kochał, zapomniéć nie zdoła.",Sonety XI.,Mickiewicz
27081,"Widząc jaskrawe oczy i bezwstydne czoła,",Sonety XI.,Mickiewicz
27081,"Pamiątkami zatruwa rozkosz, co go łudzi;",Sonety XI.,Mickiewicz
27081,"A jeśli wdzięk i cnota czucie w nim obudzi,",Sonety XI.,Mickiewicz
27081,Nie śmie z przekwitłém sercem iść do stóp anioła.,Sonety XI.,Mickiewicz
27081,"Albo drugimi gardzi, albo siebie wini,",Sonety XI.,Mickiewicz
27081,"Minie ziemiankę, z drogi ustąpi bogini,",Sonety XI.,Mickiewicz
27081,A na obiedwie patrząc żegna się z nadzieją.,Sonety XI.,Mickiewicz
27081,"I serce ma podobne do dawnéj świątyni,",Sonety XI.,Mickiewicz
27081,"Spustoszałéj niepogód i czasów koleją,",Sonety XI.,Mickiewicz
27081,"Gdzie bóstwo nie chce mieszkać, a ludzie nie śmieją.",Sonety XI.,Mickiewicz
27081,XII.,remove,Mickiewicz
27081,DO ***,remove,Mickiewicz
27081,"Patrzysz mi w oczy, wzdychasz, zgubna twa prostota,",Sonety XII.,Mickiewicz
27081,"Lękaj się jadu, który w oczach źmii płonie,",Sonety XII.,Mickiewicz
27081,"Uciekaj nim cię oddech zatruty owionie,",Sonety XII.,Mickiewicz
27081,Jeśli nie chcesz kląć reszty twojego żywota.,Sonety XII.,Mickiewicz
27081,"Szczerość, jeszcze mi jedna pozostałą cnota;",Sonety XII.,Mickiewicz
27081,"Wiedz że niegodny ogień zapalasz w mém łonie,",Sonety XII.,Mickiewicz
27081,"Lecz umiém żyć samotny, i po cóż przy zgonie",Sonety XII.,Mickiewicz
27081,Ma się wikłać w me losy niewinna istota?,Sonety XII.,Mickiewicz
27081,"Lubię rozkosz, lecz zwodzić nadto jestem dumny",Sonety XII.,Mickiewicz
27081,"Tyś dziecko, mnie namiętne przepaliły bole,",Sonety XII.,Mickiewicz
27081,"Tyś szczęśliwa, twe miejsce w biesiadników kole,",Sonety XII.,Mickiewicz
27081,"Moje, gdzie są przeszłości smętarze i trumny.",Sonety XII.,Mickiewicz
27081,"Młody bluszczu, zielone obwijaj topole,",Sonety XII.,Mickiewicz
27081,Zostaw cierniom grobowe otaczać kolumny,Sonety XII.,Mickiewicz
27081,XIII.,remove,Mickiewicz
27081,"Piérwszy raz jam niewolnik z mojéj rad niewoli,",Sonety XIII.,Mickiewicz
27081,"Patrzę na ciebie, s czoła nie znika pogoda,",Sonety XIII.,Mickiewicz
27081,"Myślę o tobie, z myśli nie znika swobodą,",Sonety XIII.,Mickiewicz
27081,"Kocham ciebie, a przecież serce mi nie boli.",Sonety XIII.,Mickiewicz
27081,"Nieraz brałem za szczęście chwileczkę swawoli,",Sonety XIII.,Mickiewicz
27081,"Nieraz mię obłąkała wyobraźnią młoda,",Sonety XIII.,Mickiewicz
27081,"Albo słówka zdradliwe i wdzięczna uroda,",Sonety XIII.,Mickiewicz
27081,Lecz wtenczas i rozkosznéj złorzeczyłem doli.,Sonety XIII.,Mickiewicz
27081,"Nawet owę, gdy owę kochałem niebiankę,",Sonety XIII.,Mickiewicz
27081,"Ileż łez, jaki zapał, jaka niegdyś trwoga,",Sonety XIII.,Mickiewicz
27081,I żal teraz na samę imienia jéj wzmiankę.,Sonety XIII.,Mickiewicz
27081,"S tobą tylko szczęśliwy, s tobą, moja droga;",Sonety XIII.,Mickiewicz
27081,"Bogu chwała, że taką zdarzył mi kochankę,",Sonety XIII.,Mickiewicz
27081,"I kochance, że uczy chwalić Pana Boga.",Sonety XIII.,Mickiewicz
27081,XIV.,remove,Mickiewicz
27081,"Luba! ja wzdycham, pamięć niebieskiéj pieszczoty",Sonety XIV.,Mickiewicz
27081,Trują mi okropnego rozmyślania chwile.,Sonety XIV.,Mickiewicz
27081,"Ach! może serce twoje, co cierpiało tyle,",Sonety XIV.,Mickiewicz
27081,"Może, boję się wyrzec, pustoszą zgryzoty.",Sonety XIV.,Mickiewicz
27081,"Luba, i cożeś winna że twych ocząt groty",Sonety XIV.,Mickiewicz
27081,"Tak palące, że usta śmieją się tak mile;",Sonety XIV.,Mickiewicz
27081,"Zbyt ufałaś méj cnocie, zbyt swéj własnej sile,",Sonety XIV.,Mickiewicz
27081,I nazbyt ognia Stwórca wlał w nasze istoty.,Sonety XIV.,Mickiewicz
27081,"Przewalczyliśmy wiele i dni i tygodni,",Sonety XIV.,Mickiewicz
27081,"Młodzi, zawsze samotni, zawsze z sobą w parze,",Sonety XIV.,Mickiewicz
27081,I byliśmy oboje długo siebie godni.,Sonety XIV.,Mickiewicz
27081,"Teraz ach! pójdę łzami oblewać ołtarze,",Sonety XIV.,Mickiewicz
27081,"Nie będę mojéj żebrać przebaczenia zbrodni,",Sonety XIV.,Mickiewicz
27081,Tylko niech mię Bóg twoją zgryzotą nie karze.,Sonety XIV.,Mickiewicz
27081,XV.,remove,Mickiewicz
27081,DZIEŃDOBRY.,remove,Mickiewicz
27081,"Dzieńdobry! nie śmiem budzić, o wdzięczny widoku!",Sonety XV.,Mickiewicz
27081,"Jéj duch na poły w rajskie wzleciał okolice,",Sonety XV.,Mickiewicz
27081,"Na poły został boskie ożywiając lice,",Sonety XV.,Mickiewicz
27081,"Jak słońce na pół w niebie, pół w srébrnym obłoku.",Sonety XV.,Mickiewicz
27081,"Dzieńdobry! już westchnęła, błysnął promyk w oku,",Sonety XV.,Mickiewicz
27081,"Dzieńdobry, już obraża światłość twe źrenice,",Sonety XV.,Mickiewicz
27081,"Naprzykrzają się ustom muchy swawolnice,",Sonety XV.,Mickiewicz
27081,"Dzieńdobry, słońce w oknach, ja przy twoim boku.",Sonety XV.,Mickiewicz
27081,"Niosłem słodszy dzień dobry, lecz twe senne wdzięki",Sonety XV.,Mickiewicz
27081,Odebrały mi śmiałość; niech się wprzódy dowiém,Sonety XV.,Mickiewicz
27081,Z łaskawém wstajesz sercem? z orzeźwionym zdrowiem?,Sonety XV.,Mickiewicz
27081,"Dzieńdobry, nie pozwalasz ucałować ręki?",Sonety XV.,Mickiewicz
27081,"Każesz odejść, odchodzę, oto masz sukienki,",Sonety XV.,Mickiewicz
27081,Ubierz się i wyjdź prędko -- dzieńdobry ci powiem.,Sonety XV.,Mickiewicz
27081,XVI.,remove,Mickiewicz
27081,DOBRANOC.,remove,Mickiewicz
27081,"Dobranoc! już dziś więcéj nie będziem bawili,",Sonety XVI.,Mickiewicz
27081,"Niech snu anioł modremi skrzydły cię otoczy,",Sonety XVI.,Mickiewicz
27081,"Dobranoc, niech odpoczną po łzach twoje oczy,",Sonety XVI.,Mickiewicz
27081,"Dobranoc, niech się serce pokojem zasili.",Sonety XVI.,Mickiewicz
27081,"Dobranoc! s każdéj ze mną przemówionéj chwili,",Sonety XVI.,Mickiewicz
27081,"Niech zostanie dźwięk jakiś cichy i uroczy,",Sonety XVI.,Mickiewicz
27081,"Niechaj gra w twoim uchu, a gdy myśl zamroczy,",Sonety XVI.,Mickiewicz
27081,Niech się mój obraz sennym źrenicom przymili.,Sonety XVI.,Mickiewicz
27081,"Dobranoc! obróć jeszcze raz na mnie oczęta,",Sonety XVI.,Mickiewicz
27081,Pozwól lica -- Dobranoc -- chcesz na sługi klasnąć?,Sonety XVI.,Mickiewicz
27081,"Daj mi pierś ucałować -- Dobranoc, zapięta.",Sonety XVI.,Mickiewicz
27081," -- Dobranoc, już uciekłaś, i drzwi chcesz zatrzasnąć.",Sonety XVI.,Mickiewicz
27081,"Dobranoc ci przez klamkę, niestety! zamknięta!",Sonety XVI.,Mickiewicz
27081,Powtarzając dobranoc nie dałbym ci zasnąć.,Sonety XVI.,Mickiewicz
27081,XVII.,remove,Mickiewicz
27081,DOBRYWIECZÓR.,remove,Mickiewicz
27081,Dobrywieczór! on dla mnie najsłodszém życzeniem;,Sonety XVII.,Mickiewicz
27081,"Nigdy, czyto przed nocą dzieli nas zapora,",Sonety XVII.,Mickiewicz
27081,"Czyli mię ranna znowu przywołuje pora,",Sonety XVII.,Mickiewicz
27081,"Nie żegnam się, ni witam s takim zachwyceniem,",Sonety XVII.,Mickiewicz
27081,"Jak w tę chwilę, wieczornym ośmielony cieniem;",Sonety XVII.,Mickiewicz
27081,"Ty nawet, milczéć rada i płonić się skora,",Sonety XVII.,Mickiewicz
27081,"Gdy usłyszysz życzenie dobrego wieczora,",Sonety XVII.,Mickiewicz
27081,"Żywszém okiem, głośniejszém rozmawiasz westchnieniem.",Sonety XVII.,Mickiewicz
27081,"Niechaj dzieńdobry wschodzi tym co społem żyją,",Sonety XVII.,Mickiewicz
27081,"Objaśniać pracę, która ich ręce jednoczy;",Sonety XVII.,Mickiewicz
27081,"Dobranoc niech szczęśliwych kochanków otoczy,",Sonety XVII.,Mickiewicz
27081,Gdy z rozkoszy kielicha trosk osłodę piją;,Sonety XVII.,Mickiewicz
27081,"A tym co się kochają i swą miłość kryją,",Sonety XVII.,Mickiewicz
27081,Dobrywieczór niech przyćmi zbyt wymowne oczy.,Sonety XVII.,Mickiewicz
27081,XVIII.,remove,Mickiewicz
27081,DO D. D.,remove,Mickiewicz
27081,_WIZYTA._,remove,Mickiewicz
27081,"Ledwie wnijdę, słów kilka przemówię z nią samą;",Sonety XVIII.,Mickiewicz
27081,"Jużci dzwonek przerażą, wpada galonowy,",Sonety XVIII.,Mickiewicz
27081,"Za nim wizyta, za nią ukłony, rozmowy,",Sonety XVIII.,Mickiewicz
27081,"Ledwie wizyta z bramy, już druga za bramą.",Sonety XVIII.,Mickiewicz
27081,"Gdybym mógł, progi wilczą otoczyłbym jamą,",Sonety XVIII.,Mickiewicz
27081,"Stawiłbym lisie pastki, kolczate okowy,",Sonety XVIII.,Mickiewicz
27081,"A jeśli niedość bronią, uciecbym gotowy",Sonety XVIII.,Mickiewicz
27081,Na tamten świat stygową zasłonić się tamą.,Sonety XVIII.,Mickiewicz
27081,"O przeklęty nudziarzu! ja liczę minuty,",Sonety XVIII.,Mickiewicz
27081,"Jak zbrodniarz co go czeka ostatnia katusza,",Sonety XVIII.,Mickiewicz
27081,Ty pleciesz błahe dzieje wczorajszéj reduty.,Sonety XVIII.,Mickiewicz
27081,"Już bierzesz rękawiczki, szukasz kapelusza,",Sonety XVIII.,Mickiewicz
27081,"Teraz odetchnę nieco, wstąpi we mnie dusza,",Sonety XVIII.,Mickiewicz
27081,"O bogi! znowu siada, siedzi jak przykuty!",Sonety XVIII.,Mickiewicz
27081,XIX.,remove,Mickiewicz
27081,DO WIZYTUJĄCYCH.,remove,Mickiewicz
27081,"Pragniesz miłym być gościem, czytaj rady moje,",Sonety XIX.,Mickiewicz
27081,"Niedość wszedłszy donosić o czém wszyscy wiedzą,",Sonety XIX.,Mickiewicz
27081,"Że dzisiaj tam walcują, ówdzie obiad jedzą,",Sonety XIX.,Mickiewicz
27081,"Zboże tanie, deszcz pada, w Grecyi rozboje.",Sonety XIX.,Mickiewicz
27081,"Jeśli w salonie znajdziesz bawiących się dwoje,",Sonety XIX.,Mickiewicz
27081,"Zważaj czy cię z ukłonem, z rozmową uprzedzą,",Sonety XIX.,Mickiewicz
27081,"Czyli daleko jedno od drugiego siedzą,",Sonety XIX.,Mickiewicz
27081,"Czy wszystko jest na miejscu, czy w porządku stroje.",Sonety XIX.,Mickiewicz
27081,"Jeśli pani co wyraz zaśmiać się gotowa,",Sonety XIX.,Mickiewicz
27081,Choć usta śmiać się nie chcą; jeśli panicz z boku,Sonety XIX.,Mickiewicz
27081,"Pogląda i zegarek dobywa i chowa,",Sonety XIX.,Mickiewicz
27081,I grzeczność ma na ustach a cóś złego w oku:,Sonety XIX.,Mickiewicz
27081,"Wiesz jak ich trzeba witać? Bywaj zdrów, bądź zdrowa;",Sonety XIX.,Mickiewicz
27081,A kiedy ich masz znowu odwiedzić? -- po roku.,Sonety XIX.,Mickiewicz
27081,XX.,remove,Mickiewicz
27081,POŻEGNANIE.,remove,Mickiewicz
27081,_DO D. D._,remove,Mickiewicz
27081,Odpychasz mię? -- czém twoje serce już postradał?,Sonety XX.,Mickiewicz
27081,Lecz jam go nigdy nie miał; -- czyli broni cnota?,Sonety XX.,Mickiewicz
27081,Lecz ty pieścisz innego; czy że nie dam złota?,Sonety XX.,Mickiewicz
27081,Lecz jam go wprzódy nie dał a ciebie posiadał.,Sonety XX.,Mickiewicz
27081,"I nie darmo; choć skarbów przed tobąm nie składał,",Sonety XX.,Mickiewicz
27081,"Ale mi drogo każda kupiona pieszczota,",Sonety XX.,Mickiewicz
27081,"Na wagę duszy mojéj, pokojem żywota;",Sonety XX.,Mickiewicz
27081,Dla czegoż mię odpychasz? nadaremniem badał.,Sonety XX.,Mickiewicz
27081,"Dziś odkrywam łakomstwo nowe w sercu twojém,",Sonety XX.,Mickiewicz
27081,Pochwalnych wiérszy chciałaś; marny pochwał dymie!,Sonety XX.,Mickiewicz
27081,Dla nich więc igrasz z bliźnich szczęściem i pokojem?,Sonety XX.,Mickiewicz
27081,"Nie kupić Muzy! W każdym ślizgałem się rymie,",Sonety XX.,Mickiewicz
27081,"Gdym szedł na Parnas z lauru wieńczyć cię zawojem,",Sonety XX.,Mickiewicz
27081,"I ten wiérsz wraz mi stwardniał, żem wspomniał twe imię.",Sonety XX.,Mickiewicz
27081,XXI.,remove,Mickiewicz
